Market,Permanent households or heads,Residents in permanent households,Average residents per household,Variance of residents per household,"Average monthly income (heads, all)","Variance of income (heads, all)","Average monthly income (heads, with income)","Variance of income (heads, with income)","Average monthly income (ages 10+, all)","Variance of income (ages 10+, all)","Average monthly income (ages 10+, with income)","Variance of income (ages 10+, with income)",Municipality
2509370,719,2699,3.7975,2.8025,374.415,147095.79499999998,499.69,130939.2225,271.21,138716.1525,450.4925,150231.28,Paraiba MATO GROSSO
2509396,1674,5928,3.641818181818182,3.243636363636364,406.91636363636366,557371.7427272727,513.6890909090909,623087.6118181818,242.4827272727273,362605.1572727273,454.7254545454545,553157.2518181818,Paraiba MATURÉIA
2509404,3617,12490,3.436,2.8685,382.925,219195.2975,493.3175,221311.67600000004,234.0775,142599.552,435.062,172657.06399999998,Paraiba MOGEIRO
2509503,1445,4969,3.46875,2.53625,427.5075,205228.7475,532.51125,196672.93,274.365,149262.93125,467.17375,157525.12,Paraiba MONTADAS
2509602,1307,4497,3.4857142857142853,3.128571428571429,440.77,1511546.3642857145,583.2042857142858,1664157.6900000002,268.13142857142856,675532.84,501.85,923556.32,Paraiba MONTE HOREBE
2509701,9760,30757,3.1666000000000003,2.4618,576.372,1150086.4667999998,639.2628,1245877.2703999998,349.314,2369606.7114,551.2292,3371360.7634,Paraiba MONTEIRO
2509800,2746,9458,3.464117647058824,2.780588235294118,410.7888235294118,241025.1523529412,515.8917647058823,255054.1394117647,284.75529411764705,1590473.0211764704,514.2211764705883,2541427.471764706,Paraiba MULUNGU
2508703,1177,4002,3.425555555555556,3.077777777777777,342.1377777777777,161558.26666666666,459.3211111111111,151955.72555555555,221.61,114298.6277777778,416.5377777777778,127111.25222222222,Paraiba MÃE D'ÁGUA
2509909,2849,10565,3.735,4.094375,371.45375,210040.86875,464.040625,216419.980625,212.77375,133194.653125,423.501875,170864.483125,Paraiba NATUBA
2510006,2110,7277,3.572307692307693,2.39,345.7738461538462,231929.50307692308,465.9184615384616,252872.8869230769,223.06,139320.5830769231,404.5576923076923,172950.9846153846,Paraiba NAZAREZINHO
2510105,3165,10506,3.3306666666666667,2.670666666666667,465.8373333333333,375791.8613333333,526.446,386165.8426666667,286.29266666666666,270133.3613333333,463.2413333333334,334476.8593333333,Paraiba NOVA FLORESTA
2510204,1676,6056,3.751111111111111,3.411111111111111,431.97,367486.2866666667,569.9366666666667,392262.5888888889,266.1477777777778,324849.1666666667,494.7744444444445,476544.5611111111,Paraiba NOVA OLINDA
2510303,1310,4355,3.322857142857143,2.242857142857143,477.67142857142863,235935.13142857145,524.3128571428572,230079.6471428571,296.68142857142857,184841.04,444.7728571428571,207585.14142857143,Paraiba NOVA PALMEIRA
2510402,1858,6903,3.7725,3.744166666666666,366.2841666666666,485108.2,509.5216666666667,564902.6675,217.33,220161.29916666663,418.6358333333333,312987.8625,Paraiba OLHO D'ÁGUA
2510501,1059,3623,3.41,2.5742857142857143,439.16,1619320.342857143,549.7985714285714,1798908.6042857144,253.00142857142856,645515.6357142858,467.8114285714286,968336.7842857144,Paraiba OLIVEDOS
2510600,941,2926,3.128,2.298,540.288,518608.576,627.79,553705.9979999999,327.55,295470.502,534.658,372959.294,Paraiba OURO VELHO
2510659,402,1256,3.11,2.813333333333333,423.16,243664.72,543.6266666666667,237569.16666666663,296.83,271648.57,486.8466666666666,332441.08666666667,Paraiba PARARI
2510709,672,2230,3.336,2.808,435.21400000000006,256976.964,514.394,264000.924,313.874,267108.782,519.5139999999999,332492.87,Paraiba PASSAGEM
2510808,28869,100222,3.449931972789116,2.701632653061224,956.3784353741496,5149700.793197279,1049.8163265306123,5394696.604761905,529.1918367346939,2205006.896734694,838.2027891156463,3074605.106666667,Paraiba PATOS
2510907,3294,11727,3.613888888888889,2.982222222222222,446.31055555555554,602917.6166666667,502.09777777777776,629732.46,283.65388888888884,395715.47277777776,434.34222222222223,528452.4116666666,Paraiba PAULISTA
2511004,992,3717,3.854,3.894,386.604,317988.704,524.522,338992.994,225.22200000000004,164506.09,452.882,220512.972,Paraiba PEDRA BRANCA
2511103,2239,7448,3.378181818181818,2.7827272727272727,457.0763636363636,350801.9436363636,500.20454545454544,378763.37727272726,280.9136363636364,198375.11818181816,426.4718181818182,248650.5836363636,Paraiba PEDRA LAVRADA
2511202,7384,26972,3.7359375,3.2540625,456.6103125,1909844.166875,573.530625,1992797.67125,260.92125,715029.18375,496.523125,1032911.146875,Paraiba PEDRAS DE FOGO
2512721,1724,5764,3.3430769230769237,3.056923076923077,380.1169230769231,155778.7253846154,447.1876923076924,153759.8453846154,225.0953846153846,110534.49538461538,402.6869230769231,124581.21307692309,Paraiba PEDRO RÉGIS
2511301,4616,15406,3.371052631578947,2.7931578947368423,486.2136842105263,717535.052631579,561.7305263157895,759958.4257894737,298.2278947368421,401338.5189473684,489.1726315789474,547863.1068421053,Paraiba PIANCÓ
2511400,5436,18204,3.4427777777777777,2.958055555555555,450.7075,735321.6291666667,537.3683333333333,762583.1625000001,278.5602777777778,367318.3613888889,461.0538888888889,474411.5936111112,Paraiba PICUÍ
2511509,3176,11187,3.538125,3.008125,464.62875,665804.300625,631.34375,1031085.224375,260.301875,341063.170625,538.634375,652248.373125,Paraiba PILAR
2511608,1716,6947,4.210909090909091,5.028181818181817,474.4218181818181,744922.6590909091,544.58,795394.3863636364,263.6545454545454,353505.67454545456,467.5381818181818,494447.2727272727,Paraiba PILÕES
2511707,1425,5129,3.731111111111111,3.63,360.4666666666666,125896.0677777778,461.76,113589.5922222222,221.6822222222222,96658.10888888888,424.90333333333336,96761.95555555556,Paraiba PILÕEZINHOS
2511806,2940,10319,3.655263157894737,3.564736842105263,488.4857894736842,840577.6331578947,584.0589473684211,866061.3184210527,266.3457894736842,407388.1136842105,481.2436842105264,582414.1078947369,Paraiba PIRPIRITUBA
2511905,4700,16918,3.613939393939394,3.423939393939394,443.9745454545455,354956.29393939395,515.290606060606,370388.6345454545,253.75121212121212,235922.4439393939,457.96454545454543,316151.8506060606,Paraiba PITIMBU
2512002,4778,17008,3.5728000000000004,2.9792,485.5476000000001,1459735.7788,551.0316,1540451.5872,283.492,603131.382,472.142,831200.2496,Paraiba POCINHOS
2512101,9278,32027,3.4861538461538464,2.664038461538462,600.3392307692308,882454.540576923,663.9984615384615,906114.1009615384,344.23057692307697,488946.13711538457,562.8186538461539,628138.3838461539,Paraiba POMBAL
2512036,991,3747,3.81,3.6366666666666654,340.765,183807.54166666663,488.625,182647.49166666667,215.5433333333333,111799.89833333332,407.6283333333334,128232.02833333334,Paraiba POÇO DANTAS
2512077,1187,3977,3.375714285714285,2.7971428571428567,411.9628571428571,185212.97,489.4771428571429,180375.99714285712,292.08857142857147,147480.92142857143,435.5,152691.72714285713,Paraiba POÇO DE JOSÉ DE MOURA
2512200,1147,3832,3.346,2.5620000000000003,528.246,271980.794,570.538,269985.81200000003,315.832,198317.54,480.264,221637.838,Paraiba PRATA
2512309,6016,21203,3.5753125,3.295625,530.923125,730645.5325,611.9359375,769572.3446875,324.9409375,403257.2625,526.4,530904.393125,Paraiba PRINCESA ISABEL
2512408,3675,12913,3.539,3.1195,492.5735,239934.77400000003,557.7864999999999,233623.3505,291.723,171722.727,492.5785,187303.8635,Paraiba PUXINANÃ
2512507,11998,41015,3.4367213114754103,2.800327868852459,501.27983606557376,678431.8019672132,588.3888524590164,745286.2114754098,294.7431147540984,328716.2070491803,518.0811475409836,449117.5547540983,Paraiba QUEIMADAS
2512606,430,1671,3.936666666666667,3.81,476.5366666666667,812930.6133333333,618.1066666666667,1085291.88,284.66333333333336,356205.1533333333,497.8633333333334,559950.2666666667,Paraiba QUIXABÁ
2512705,5001,17539,3.612142857142857,3.478214285714286,562.1132142857143,1379289.7260714285,628.1764285714286,1460499.9192857142,335.34607142857146,9477502.335,564.9789285714286,16860665.92857143,Paraiba REMÍGIO
2512788,473,1713,3.6233333333333335,3.436666666666666,494.9866666666667,297274.00999999995,557.4399999999999,296299.88,307.70666666666665,204666.49666666667,487.89,228452.89666666664,Paraiba RIACHO DE SANTO ANTÔNIO
2512804,2225,8311,3.6875,2.7891666666666666,346.7183333333333,244329.75166666668,463.00416666666666,245433.33416666664,216.97916666666663,147119.11916666667,404.0958333333333,180256.1575,Paraiba RIACHO DOS CAVALOS
2512747,930,3266,3.640000000000001,3.286,349.996,200581.198,481.984,207930.68,207.076,118514.806,420.508,148102.936,Paraiba RIACHÃO
2512754,1279,4262,3.2728571428571427,2.84,451.2442857142857,298808.0714285714,576.2457142857144,303456.16285714286,283.81142857142856,199651.93714285715,513.4399999999999,234652.5342857143,Paraiba RIACHÃO DO BACAMARTE
2512762,1170,4162,3.7575,3.26875,390.19375,162361.70249999998,500.0525,147305.40625,238.66000000000005,199548.49625,437.67375,257047.74875,Paraiba RIACHÃO DO POÇO
2512903,6625,22941,3.4721428571428574,2.7145238095238096,475.8128571428571,481024.62809523806,581.495238095238,548285.9735714286,274.2688095238095,274230.48666666663,505.6492857142857,381167.9657142857,Paraiba RIO TINTO
2513000,957,3500,3.6957142857142857,3.9185714285714286,387.7371428571428,170613.2642857143,487.95142857142855,167154.04714285716,261.44,147652.28285714285,466.29857142857145,168411.3442857143,Paraiba SALGADINHO
2513109,3532,11900,3.3465000000000003,2.9545000000000003,404.4415,571361.889,511.1245,605417.5510000001,249.5165,271125.283,450.3235,369940.7020000001,Paraiba SALGADO DE SÃO FÉLIX
2513158,1808,6645,3.71,3.746,353.877,109529.559,405.104,102219.623,223.411,81981.107,367.297,79842.15599999999,Paraiba SANTA CECÍLIA
2513208,1894,6438,3.5063636363636363,2.5154545454545456,429.2509090909091,265606.7354545455,533.699090909091,261423.60454545447,282.8027272727273,170635.9909090909,442.3781818181818,189843.44,Paraiba SANTA CRUZ
2513307,1664,5363,3.2630000000000003,2.604,430.1029999999999,304839.128,539.393,327701.69,284.827,190077.315,463.831,228296.713,Paraiba SANTA HELENA
2513356,922,3525,3.918333333333333,3.333333333333333,284.1366666666667,117453.47833333332,385.9283333333333,118217.145,190.0683333333333,136103.44833333333,349.02,195662.20833333337,Paraiba SANTA INÊS
2513406,4353,14668,3.4211538461538464,3.1407692307692305,604.2134615384615,998196.0126923078,704.0469230769231,1075606.1315384617,359.22,507140.2492307692,583.9692307692308,662692.806923077,Paraiba SANTA LUZIA
2513703,33546,119869,3.590060606060606,2.9716363636363634,558.8805454545454,480259.5186666666,658.3675757575758,484212.6970303031,325.8813333333333,298198.15587878786,581.2808484848484,357846.0387878788,Paraiba SANTA RITA
2513802,1264,4579,3.744444444444445,3.2566666666666664,441.90777777777777,4304866.05,533.6833333333333,4619857.661111112,247.85,1558763.2711111112,448.28222222222223,2393229.3744444447,Paraiba SANTA TERESINHA
2513505,1410,5323,3.803,3.866000000000001,269.092,124480.118,462.594,142609.978,171.558,82740.477,388.329,110278.19000000002,Paraiba SANTANA DE MANGUEIRA
2513604,2003,7254,3.7375,3.86,437.5325,245354.5625,547.5116666666667,233469.6208333333,282.2758333333333,170589.00916666666,469.16833333333335,186093.50666666668,Paraiba SANTANA DOS GARROTES
2513653,750,2607,3.454,2.26,420.2279999999999,314616.77400000003,522.846,351868.488,283.152,195231.682,461.174,238108.656,Paraiba SANTARÉM
2513851,794,2631,3.3325,2.785,512.1675,664802.535,583.84,704145.4025,313.7025,327242.28,478.255,412000.3275,Paraiba SANTO ANDRÉ
2515302,14025,49998,3.619047619047619,3.362063492063492,467.7879365079365,392099.9041269841,574.5425396825397,403825.583968254,266.12126984126985,235833.24285714288,509.1914285714286,295731.9468253968,Paraiba SAPÉ
2515401,2622,10213,3.845,3.68,406.029,209060.355,482.561,209248.558,241.219,133581.94,425.763,155420.549,Paraiba SERIDÓ
2515500,4098,12932,3.14625,2.594583333333333,519.1258333333334,566509.1841666667,609.1341666666666,658202.5429166666,322.1675,338250.13375,523.8279166666667,457185.08625,Paraiba SERRA BRANCA
2515609,896,3198,3.644,3.556,465.65,555312.308,540.83,582135.228,273.9,259996.938,441.404,326198.088,Paraiba SERRA DA RAIZ
2515708,861,2975,3.55,3.085,400.4575,230521.965,521.975,227441.65,248.2425,150604.47,425.86,177556.78,Paraiba SERRA GRANDE
2515807,2193,7045,3.2816666666666667,2.575,425.9975,237801.36083333337,530.3083333333333,235566.8933333333,268.56,158561.00833333333,469.9716666666666,174891.265,Paraiba SERRA REDONDA
2515906,1704,6196,3.69,4.050666666666666,376.95933333333335,198779.78533333336,467.5826666666666,199624.55133333337,230.38933333333333,166660.76266666668,414.498,211352.61266666665,Paraiba SERRARIA
2515930,1285,4387,3.4566666666666666,2.813333333333333,448.095,210699.98,523.0366666666667,208971.06833333333,278.99,145957.595,462.32166666666666,155581.25166666668,Paraiba SERTÃOZINHO
2515971,2031,7356,3.611666666666667,3.0741666666666667,374.7408333333333,206436.11916666667,527.515,233846.59583333333,219.07833333333332,136295.31083333332,462.3525,183311.9183333333,Paraiba SOBRADO
2516102,3939,13706,3.4715000000000003,2.8405,608.279,1097622.44,659.8969999999999,1143259.3595,341.9125,541510.294,543.7205,725291.7,Paraiba SOLEDADE
2516003,7672,26600,3.512307692307692,3.097948717948718,467.38820512820513,557412.9038461539,555.6992307692308,599508.0738461538,282.0525641025641,320888.6558974359,493.5123076923077,408717.218974359,Paraiba SOLÂNEA
2516151,919,3168,3.6075,2.84875,751.7687500000001,88863507.03625,987.3887499999998,120671893.68375,341.94375,27067007.375,632.21625,53008008.627500005,Paraiba SOSSÊGO
2516201,18742,65420,3.4716250000000004,2.392375,762.921375,2197206.678875,834.2405000000001,2267813.171625,433.000875,1041665.14625,685.120875,1372551.92225,Paraiba SOUSA
2516300,5316,15996,3.037777777777777,2.255925925925926,548.7888888888889,824193.0233333333,605.0411111111111,866037.2403703703,340.4477777777778,469976.12,526.4285185185186,612302.9692592593,Paraiba SUMÉ
2513927,1199,4133,3.3833333333333333,2.971111111111111,476.0022222222223,535112.2477777777,525.9588888888889,570088.0166666667,310.69777777777773,469660.1755555555,469.8411111111111,630318.51,Paraiba SÃO BENTINHO
2513901,8447,30806,3.6521052631578943,2.911578947368421,549.7886842105263,1508694.7668421052,628.3044736842105,1606341.4042105265,321.1386842105263,718497.9515789474,503.8628947368421,974669.9484210528,Paraiba SÃO BENTO
2513968,825,2841,3.568333333333334,2.87,350.25333333333333,120199.89833333332,409.175,115535.885,238.825,103588.275,382.07,108806.25,Paraiba SÃO DOMINGOS
2513943,717,2420,3.318,3.186,529.0200000000001,432763.342,608.154,475036.55,343.764,281311.348,514.208,336660.038,Paraiba SÃO DOMINGOS DO CARIRI
2513984,1004,3362,3.326,2.1100000000000003,385.75,213671.398,521.86,225233.134,264.786,148016.392,442.128,174811.88799999998,Paraiba SÃO FRANCISCO
2514206,2221,7558,3.417777777777778,2.3633333333333333,369.0311111111112,190025.76111111112,461.64666666666665,191212.66444444444,243.69,145531.83,414.42333333333335,166319.17,Paraiba SÃO JOSÉ DA LAGOA TAPADA
2514305,1460,5984,4.25625,4.18875,421.7275,664214.9125,545.05875,779348.0025,263.6175,294182.03875,464.875,405885.71375,Paraiba SÃO JOSÉ DE CAIANA
2514404,1298,4735,3.734166666666667,3.5875,470.245,1553084.2125,547.8475,1803816.7866666669,277.2616666666667,622961.0125000001,455.0266666666667,865997.3383333334,Paraiba SÃO JOSÉ DE ESPINHARAS
2514503,5369,19051,3.63375,3.4271875,479.1728125,554655.828125,594.4278125,571744.458125,298.25,315214.736875,491.248125,386058.43875,Paraiba SÃO JOSÉ DE PIRANHAS
2514552,1098,4208,3.8133333333333335,3.5444444444444443,367.8133333333333,153157.5222222222,498.0255555555556,139327.76777777777,243.35222222222225,140281.3011111111,446.09333333333336,160689.2588888889,Paraiba SÃO JOSÉ DE PRINCESA
2514602,881,3232,3.688333333333334,3.235,371.2866666666666,167880.42666666667,465.4216666666666,160971.98166666666,261.41,151841.96166666667,463.26833333333326,163784.52166666667,Paraiba SÃO JOSÉ DO BONFIM
2514651,422,1682,4.08,4.1375,405.325,397332.4325,493.6425,448453.985,242.09,192321.6875,445.18500000000006,275619.885,Paraiba SÃO JOSÉ DO BREJO DO CRUZ
2514701,1134,4004,3.58,3.27875,520.8175,300986.55625,546.86625,301457.67375,306.72125,186263.51875,442.3375,205903.81375,Paraiba SÃO JOSÉ DO SABUGI
2514800,1257,3977,3.204285714285714,2.291428571428572,391.2914285714286,185042.8757142857,448.92,188195.55428571423,249.8142857142857,131540.14571428573,402.9771428571429,150892.14285714287,Paraiba SÃO JOSÉ DOS CORDEIROS
2514453,1530,5508,3.598333333333333,3.3233333333333337,320.11333333333334,202381.735,442.975,237339.055,219.08333333333337,157775.155,443.675,223055.385,Paraiba SÃO JOSÉ DOS RAMOS
2514008,1316,4336,3.305555555555556,2.8833333333333333,573.2955555555556,1081178.0633333337,658.2866666666666,1141713.8222222223,355.0355555555556,651436.0666666667,576.59,925224.011111111,Paraiba SÃO JOÃO DO CARIRI
2500700,5367,18144,3.404642857142857,2.5667857142857144,492.32642857142855,652593.4128571429,583.3814285714286,676186.5785714285,294.06928571428574,360131.3875,476.5242857142857,465320.9221428571,Paraiba SÃO JOÃO DO RIO DO PEIXE
2514107,1445,4388,3.113636363636364,2.9518181818181817,348.68454545454546,143261.03272727272,418.08272727272725,140890.43181818182,232.04181818181817,112358.6609090909,370.9027272727273,126245.86818181818,Paraiba SÃO JOÃO DO TIGRE
2514909,2346,7734,3.358235294117647,2.55764705882353,555.9547058823529,6333641.998823529,614.755294117647,6437988.711764705,337.0894117647059,2467651.8882352943,510.9264705882353,3342880.25,Paraiba SÃO MAMEDE
