,DMA Code,DMA Name,universe,afghan,albanian,alsatian,american,arab,egyptian,iraqi,jordanian,lebanese,moroccan,palestinian,syrian,all_arab,other_arab,armenian,assyrian_chaldean_syriac,australian,austrian,basque,belgian,brazilian,british,bulgarian,cajun,canadian,carpatho_rusyn,celtic,croatian,cypriot,czech,czechoslovakian,danish,dutch,eastern_european,english,estonian,european,finnish,french_except_basque,french_canadian,german,german_russian,greek,guyanese,hungarian,icelander,iranian,irish,israeli,italian,latvian,lithuanian,luxemburger,macedonian,maltese,new_zealander,northern_european,norwegian,pennsylvania_german,polish,portuguese,romanian,russian,scandinavian,scotch-irish,scottish,serbian,slavic,slovak,slovene,soviet_union,subsaharan_african,cape_verdean,ethiopian,ghanaian,kenyan,liberian,nigerian,senegalese,sierra_leonean,somali,south_african,sudanese,ugandan,zimbabwean,african,other_subsaharan_african,swedish,swiss,turkish,ukranian,welsh,west_indian_except_hispanic_groups,bahamian,barbadian,belizean,bermudan,british_west_indian,dutch_west_indian,haitian,jamaican,trinidadian_and_tobagonian,us_virgin_islander,west_indian,other_west_indian,yugoslavian,other_groups
125,651,Lubbock,246149.0,0.0,0.0,8.0,23094.0,933.0,101.0,95.0,25.0,208.0,0.0,14.0,49.0,18.0,423.0,79.0,0.0,21.0,45.0,31.0,29.0,16.0,1407.0,0.0,25.0,1202.0,0.0,14.0,17.0,0.0,413.0,53.0,470.0,596.0,203.0,12354.0,0.0,4775.0,73.0,1068.0,152.0,13336.0,48.0,209.0,0.0,233.0,0.0,114.0,8462.0,0.0,1698.0,0.0,52.0,0.0,0.0,0.0,29.0,260.0,568.0,598.0,575.0,178.0,15.0,381.0,372.0,1920.0,2687.0,0.0,6.0,17.0,0.0,0.0,2804.0,0.0,54.0,28.0,105.0,0.0,388.0,0.0,48.0,10.0,16.0,16.0,0.0,0.0,1942.0,197.0,624.0,159.0,30.0,40.0,331.0,436.0,15.0,0.0,0.0,0.0,0.0,56.0,248.0,82.0,35.0,0.0,0.0,0.0,0.0,162889.0
126,652,Omaha,538091.0,389.0,53.0,0.0,33885.0,1429.0,162.0,50.0,170.0,314.0,47.0,37.0,208.0,215.0,226.0,27.0,10.0,92.0,270.0,33.0,592.0,112.0,1907.0,31.0,7.0,264.0,7.0,29.0,367.0,8.0,12581.0,1199.0,7884.0,4208.0,1134.0,23842.0,0.0,16863.0,195.0,3169.0,956.0,134128.0,351.0,723.0,14.0,553.0,189.0,197.0,31944.0,23.0,10713.0,110.0,661.0,123.0,21.0,0.0,0.0,971.0,7042.0,307.0,11405.0,116.0,223.0,1068.0,1702.0,2675.0,3807.0,134.0,300.0,169.0,50.0,0.0,12531.0,0.0,192.0,146.0,246.0,14.0,595.0,0.0,0.0,1546.0,44.0,3781.0,3.0,61.0,3521.0,2382.0,8458.0,528.0,95.0,261.0,1182.0,486.0,36.0,7.0,4.0,0.0,81.0,40.0,5.0,300.0,7.0,0.0,6.0,0.0,221.0,193067.0
127,656,Panama City,210136.0,0.0,13.0,0.0,63915.0,552.0,58.0,0.0,4.0,164.0,70.0,13.0,137.0,96.0,10.0,15.0,0.0,19.0,79.0,0.0,39.0,306.0,1535.0,12.0,111.0,417.0,0.0,10.0,63.0,0.0,221.0,26.0,194.0,1134.0,274.0,15745.0,42.0,5001.0,258.0,2343.0,684.0,10680.0,0.0,743.0,19.0,283.0,65.0,29.0,13031.0,83.0,3765.0,85.0,165.0,0.0,0.0,0.0,0.0,214.0,1186.0,46.0,1846.0,212.0,182.0,624.0,254.0,2578.0,4096.0,0.0,35.0,3.0,0.0,0.0,1225.0,0.0,11.0,3.0,48.0,0.0,19.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,951.0,13.0,430.0,146.0,19.0,378.0,434.0,2226.0,53.0,11.0,0.0,0.0,8.0,16.0,368.0,1506.0,225.0,0.0,39.0,0.0,8.0,72038.0
128,657,Sherman-Ada,183407.0,0.0,63.0,0.0,33356.0,42.0,0.0,0.0,0.0,29.0,2.0,0.0,3.0,0.0,8.0,45.0,0.0,41.0,72.0,30.0,13.0,18.0,685.0,0.0,54.0,80.0,0.0,20.0,3.0,0.0,239.0,174.0,533.0,697.0,176.0,12715.0,0.0,3171.0,34.0,569.0,319.0,10825.0,0.0,14.0,0.0,36.0,14.0,34.0,10851.0,6.0,2261.0,0.0,43.0,0.0,10.0,0.0,0.0,48.0,748.0,13.0,673.0,118.0,31.0,135.0,300.0,1528.0,2301.0,0.0,19.0,35.0,10.0,0.0,495.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,371.0,84.0,798.0,0.0,46.0,68.0,229.0,438.0,0.0,0.0,0.0,0.0,18.0,316.0,20.0,78.0,0.0,0.0,6.0,0.0,1.0,98130.0
129,658,Green Bay-Appleton,2272205.0,284.0,2050.0,54.0,129222.0,10126.0,827.0,840.0,717.0,897.0,825.0,1586.0,236.0,2015.0,2183.0,1239.0,101.0,281.0,3886.0,47.0,14302.0,929.0,5418.0,736.0,160.0,2138.0,66.0,51.0,3838.0,13.0,14995.0,2106.0,8860.0,29635.0,6103.0,49403.0,130.0,53689.0,8306.0,15704.0,11546.0,688104.0,701.0,4597.0,81.0,4006.0,216.0,1142.0,85237.0,199.0,38207.0,806.0,2263.0,1182.0,169.0,29.0,22.0,5181.0,70341.0,2292.0,103223.0,865.0,1508.0,8074.0,7842.0,4579.0,10181.0,3582.0,811.0,2544.0,2145.0,0.0,18510.0,10.0,984.0,304.0,444.0,380.0,2224.0,99.0,62.0,1246.0,214.0,172.0,41.0,5.0,11049.0,1276.0,16133.0,6437.0,989.0,2968.0,2872.0,2563.0,0.0,30.0,17.0,0.0,21.0,12.0,764.0,1416.0,65.0,0.0,238.0,0.0,1161.0,795025.0
130,659,Nashville,2658103.0,184.0,510.0,29.0,491919.0,31548.0,11492.0,2555.0,583.0,1548.0,285.0,1074.0,411.0,4078.0,9522.0,685.0,21.0,443.0,931.0,144.0,406.0,757.0,14596.0,498.0,260.0,2359.0,0.0,115.0,551.0,14.0,1811.0,688.0,1510.0,8314.0,4516.0,199614.0,37.0,94171.0,1231.0,14437.0,5018.0,125310.0,68.0,2679.0,108.0,2636.0,123.0,2656.0,133565.0,182.0,38109.0,308.0,1197.0,21.0,80.0,53.0,33.0,3025.0,7179.0,1195.0,16593.0,1319.0,2202.0,5370.0,3283.0,43660.0,34468.0,357.0,489.0,905.0,291.0,0.0,56514.0,176.0,3773.0,1146.0,403.0,673.0,4097.0,483.0,0.0,2230.0,318.0,1572.0,66.0,79.0,38393.0,3105.0,4836.0,2489.0,562.0,1552.0,7050.0,6946.0,506.0,161.0,331.0,37.0,749.0,87.0,1441.0,2407.0,392.0,145.0,690.0,0.0,826.0,1272547.0
131,661,San Angelo,1629830.0,112.0,278.0,8.0,163156.0,1433.0,139.0,76.0,47.0,548.0,0.0,14.0,171.0,67.0,371.0,253.0,185.0,272.0,174.0,56.0,123.0,485.0,4427.0,22.0,441.0,1056.0,8.0,127.0,124.0,0.0,2624.0,650.0,902.0,3301.0,606.0,50757.0,9.0,16561.0,268.0,5133.0,1365.0,58729.0,38.0,411.0,10.0,491.0,9.0,495.0,38266.0,64.0,8288.0,40.0,148.0,30.0,0.0,22.0,39.0,933.0,3354.0,467.0,4156.0,395.0,308.0,1022.0,1057.0,8483.0,10138.0,41.0,18.0,43.0,62.0,0.0,7602.0,0.0,95.0,96.0,355.0,124.0,965.0,0.0,48.0,10.0,83.0,135.0,40.0,63.0,3642.0,1946.0,2381.0,516.0,88.0,498.0,1463.0,1446.0,30.0,4.0,141.0,0.0,112.0,160.0,453.0,393.0,38.0,7.0,108.0,0.0,73.0,1223290.0
132,662,Abilene-Sweetwater,176684.0,0.0,220.0,0.0,17404.0,136.0,3.0,0.0,0.0,72.0,8.0,23.0,25.0,0.0,5.0,0.0,0.0,11.0,74.0,15.0,48.0,15.0,819.0,0.0,46.0,104.0,0.0,85.0,62.0,0.0,494.0,86.0,124.0,854.0,55.0,12972.0,0.0,6139.0,28.0,1431.0,222.0,12183.0,0.0,39.0,0.0,109.0,0.0,11.0,9233.0,0.0,1395.0,11.0,100.0,0.0,0.0,0.0,0.0,91.0,530.0,348.0,861.0,72.0,69.0,60.0,145.0,2556.0,2475.0,32.0,12.0,4.0,0.0,0.0,2288.0,0.0,19.0,38.0,110.0,124.0,57.0,0.0,0.0,0.0,39.0,18.0,0.0,0.0,518.0,1365.0,544.0,63.0,18.0,210.0,180.0,198.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,141.0,9.0,0.0,16.0,0.0,0.0,101403.0
133,669,Madison,435774.0,50.0,333.0,0.0,26869.0,1508.0,307.0,117.0,68.0,247.0,221.0,0.0,3.0,108.0,437.0,77.0,9.0,139.0,711.0,21.0,680.0,243.0,2016.0,285.0,15.0,475.0,0.0,30.0,314.0,5.0,2902.0,436.0,1686.0,4486.0,1330.0,17315.0,5.0,13036.0,955.0,2315.0,1133.0,129944.0,59.0,616.0,47.0,622.0,176.0,378.0,24403.0,22.0,7955.0,226.0,681.0,205.0,45.0,0.0,17.0,1893.0,29970.0,1166.0,11318.0,176.0,497.0,1837.0,1769.0,1409.0,3488.0,288.0,85.0,421.0,194.0,0.0,7516.0,10.0,286.0,125.0,137.0,196.0,539.0,11.0,0.0,16.0,32.0,42.0,7.0,7.0,5390.0,718.0,3239.0,4953.0,492.0,659.0,830.0,387.0,0.0,22.0,0.0,0.0,21.0,0.0,131.0,123.0,0.0,0.0,90.0,0.0,20.0,118392.0
134,670,Ft. Smith-Fay-Sprngdl-Rgrs,441595.0,46.0,26.0,0.0,66465.0,1038.0,333.0,87.0,34.0,138.0,53.0,51.0,49.0,168.0,125.0,11.0,0.0,57.0,230.0,0.0,165.0,247.0,2151.0,29.0,358.0,425.0,0.0,13.0,71.0,0.0,1184.0,264.0,394.0,1499.0,816.0,28501.0,0.0,10494.0,182.0,2287.0,891.0,26832.0,6.0,220.0,0.0,298.0,0.0,251.0,21488.0,55.0,4861.0,102.0,117.0,7.0,15.0,0.0,31.0,926.0,2017.0,108.0,1727.0,325.0,383.0,173.0,542.0,3975.0,4726.0,39.0,7.0,52.0,11.0,0.0,1601.0,0.0,19.0,0.0,67.0,21.0,104.0,0.0,70.0,0.0,183.0,0.0,0.0,72.0,751.0,314.0,1006.0,386.0,79.0,143.0,1163.0,627.0,53.0,0.0,80.0,10.0,0.0,139.0,209.0,88.0,0.0,0.0,48.0,0.0,20.0,249432.0
135,671,Tulsa,1065961.0,0.0,31.0,1.0,130949.0,3040.0,392.0,63.0,137.0,803.0,261.0,125.0,314.0,452.0,493.0,152.0,0.0,274.0,456.0,32.0,325.0,389.0,5909.0,38.0,307.0,747.0,0.0,44.0,222.0,9.0,2371.0,1013.0,1204.0,5321.0,1329.0,59437.0,68.0,26217.0,503.0,6413.0,1455.0,82321.0,44.0,1064.0,18.0,745.0,55.0,588.0,63473.0,101.0,13430.0,70.0,377.0,0.0,0.0,2.0,10.0,1857.0,4422.0,329.0,5390.0,1068.0,493.0,1680.0,1504.0,8183.0,12488.0,46.0,74.0,122.0,46.0,0.0,6290.0,201.0,286.0,211.0,209.0,119.0,1072.0,0.0,104.0,0.0,144.0,24.0,46.0,41.0,3618.0,215.0,3181.0,483.0,418.0,1184.0,2384.0,2854.0,50.0,66.0,76.0,0.0,37.0,1181.0,328.0,754.0,109.0,78.0,175.0,0.0,52.0,600859.0
136,673,Columbus-Tupelo-West Point,299244.0,0.0,0.0,0.0,57662.0,317.0,0.0,0.0,76.0,75.0,0.0,0.0,0.0,166.0,0.0,35.0,0.0,7.0,32.0,0.0,0.0,30.0,927.0,0.0,73.0,72.0,0.0,8.0,38.0,0.0,105.0,22.0,99.0,510.0,87.0,28212.0,0.0,4783.0,70.0,1315.0,139.0,7356.0,0.0,67.0,0.0,119.0,8.0,6.0,17180.0,0.0,1994.0,0.0,14.0,0.0,0.0,0.0,0.0,154.0,417.0,31.0,557.0,74.0,17.0,344.0,166.0,4532.0,3389.0,0.0,0.0,9.0,23.0,0.0,2244.0,0.0,258.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,1543.0,15.0,177.0,76.0,91.0,18.0,654.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,344.0,0.0,0.0,0.0,0.0,67.0,164517.0
137,675,Peoria-Bloomington,864723.0,0.0,541.0,5.0,73128.0,5429.0,125.0,486.0,100.0,2084.0,215.0,142.0,867.0,513.0,897.0,633.0,208.0,138.0,689.0,18.0,2143.0,382.0,3631.0,385.0,20.0,762.0,0.0,20.0,1272.0,8.0,2491.0,288.0,1330.0,4541.0,1585.0,47108.0,29.0,30222.0,420.0,6675.0,1393.0,163130.0,14.0,2509.0,21.0,1602.0,28.0,513.0,55905.0,99.0,24285.0,81.0,1152.0,394.0,99.0,14.0,14.0,2363.0,6176.0,436.0,21429.0,308.0,612.0,2024.0,1997.0,4823.0,7152.0,292.0,225.0,682.0,291.0,0.0,9256.0,42.0,188.0,108.0,127.0,39.0,690.0,0.0,0.0,49.0,90.0,8.0,77.0,42.0,6933.0,863.0,8663.0,1511.0,240.0,1147.0,1926.0,1288.0,0.0,81.0,61.0,0.0,18.0,30.0,273.0,702.0,82.0,13.0,28.0,0.0,449.0,356079.0
138,676,Duluth-Superior,456794.0,0.0,60.0,1.0,35908.0,1006.0,131.0,43.0,17.0,292.0,215.0,71.0,134.0,24.0,79.0,219.0,2.0,45.0,596.0,0.0,1569.0,78.0,934.0,94.0,150.0,571.0,2.0,39.0,1095.0,0.0,3654.0,562.0,2381.0,3509.0,1188.0,10460.0,15.0,14508.0,17802.0,4420.0,3912.0,108518.0,60.0,448.0,170.0,494.0,114.0,94.0,18636.0,83.0,8182.0,153.0,246.0,167.0,7.0,5.0,13.0,1750.0,50111.0,227.0,14583.0,98.0,373.0,1221.0,12413.0,1233.0,2536.0,499.0,455.0,584.0,1582.0,0.0,8433.0,0.0,2520.0,61.0,379.0,227.0,510.0,0.0,67.0,2684.0,29.0,78.0,66.0,0.0,1424.0,388.0,21213.0,416.0,98.0,838.0,360.0,536.0,0.0,0.0,0.0,0.0,64.0,0.0,255.0,110.0,35.0,0.0,72.0,0.0,471.0,94594.0
139,678,Wichita-Hutchinson Plus,2009514.0,410.0,125.0,56.0,212243.0,9568.0,1074.0,890.0,917.0,2221.0,239.0,459.0,327.0,925.0,2516.0,364.0,37.0,164.0,1874.0,92.0,1702.0,1408.0,9054.0,295.0,298.0,1822.0,0.0,369.0,1657.0,38.0,8270.0,2036.0,4577.0,12347.0,4024.0,141011.0,51.0,70366.0,776.0,14688.0,5268.0,404868.0,2044.0,1799.0,91.0,1530.0,75.0,1475.0,103317.0,36.0,22870.0,179.0,798.0,145.0,82.0,20.0,20.0,4343.0,11395.0,2525.0,12010.0,665.0,911.0,4904.0,3871.0,14328.0,21060.0,181.0,513.0,492.0,409.0,0.0,22507.0,44.0,1967.0,740.0,1925.0,57.0,1520.0,383.0,0.0,826.0,254.0,492.0,204.0,61.0,12730.0,1304.0,20385.0,3683.0,447.0,2161.0,6232.0,3436.0,15.0,79.0,34.0,0.0,152.0,3.0,1379.0,1064.0,120.0,8.0,582.0,0.0,567.0,828150.0
140,679,Des Moines-Ames,539864.0,132.0,22.0,0.0,44279.0,2243.0,174.0,731.0,57.0,224.0,117.0,27.0,13.0,468.0,432.0,43.0,15.0,92.0,216.0,0.0,530.0,454.0,2202.0,231.0,8.0,361.0,0.0,0.0,678.0,14.0,3101.0,689.0,6236.0,18226.0,918.0,32105.0,0.0,16751.0,383.0,2781.0,804.0,139149.0,32.0,572.0,0.0,272.0,20.0,191.0,36690.0,28.0,10743.0,173.0,235.0,188.0,47.0,0.0,29.0,1749.0,21484.0,609.0,3298.0,105.0,176.0,1686.0,2468.0,3575.0,4463.0,227.0,244.0,230.0,277.0,0.0,11693.0,12.0,417.0,279.0,300.0,1527.0,313.0,0.0,1.0,720.0,22.0,2416.0,37.0,1.0,4570.0,1078.0,8177.0,856.0,96.0,932.0,2011.0,577.0,30.0,11.0,0.0,0.0,0.0,0.0,222.0,282.0,5.0,10.0,17.0,0.0,3888.0,149160.0
141,682,Davenport-R.Island-Moline,339601.0,6.0,255.0,0.0,38797.0,824.0,229.0,42.0,0.0,110.0,121.0,72.0,32.0,152.0,66.0,39.0,3.0,42.0,196.0,0.0,4438.0,23.0,1354.0,55.0,0.0,317.0,0.0,13.0,378.0,0.0,1540.0,174.0,1200.0,5182.0,538.0,17519.0,0.0,8103.0,178.0,1865.0,583.0,82100.0,14.0,540.0,10.0,369.0,18.0,37.0,24535.0,0.0,5376.0,76.0,294.0,210.0,1.0,0.0,0.0,602.0,3909.0,288.0,5107.0,95.0,219.0,333.0,1032.0,2114.0,3421.0,141.0,57.0,327.0,68.0,0.0,4610.0,0.0,100.0,32.0,17.0,37.0,272.0,0.0,0.0,0.0,68.0,6.0,0.0,9.0,3551.0,518.0,9328.0,734.0,45.0,209.0,913.0,495.0,0.0,0.0,46.0,17.0,0.0,0.0,303.0,61.0,14.0,0.0,54.0,0.0,360.0,107992.0
142,686,Mobile-Pensacola (Ft Walt),795677.0,0.0,70.0,8.0,137747.0,2315.0,121.0,113.0,18.0,523.0,137.0,598.0,36.0,387.0,382.0,282.0,0.0,85.0,845.0,0.0,230.0,1264.0,4796.0,83.0,551.0,1011.0,11.0,55.0,198.0,0.0,1021.0,453.0,792.0,2344.0,1286.0,54227.0,17.0,24096.0,501.0,8365.0,2061.0,38932.0,29.0,2079.0,35.0,1309.0,48.0,289.0,42621.0,16.0,14472.0,62.0,434.0,10.0,20.0,22.0,0.0,1318.0,3072.0,72.0,4604.0,748.0,311.0,1988.0,1021.0,11609.0,10402.0,26.0,113.0,403.0,53.0,0.0,6755.0,84.0,80.0,42.0,108.0,16.0,190.0,0.0,0.0,0.0,164.0,31.0,14.0,30.0,5909.0,87.0,2004.0,232.0,243.0,705.0,1747.0,2723.0,62.0,189.0,165.0,0.0,81.0,39.0,664.0,1157.0,110.0,0.0,252.0,4.0,189.0,400247.0
143,687,Bismarck-Mnt-Dcknsn(Wlstn),669257.0,498.0,96.0,0.0,49697.0,2123.0,300.0,107.0,20.0,112.0,13.0,191.0,277.0,464.0,639.0,40.0,9.0,27.0,829.0,133.0,639.0,167.0,2257.0,167.0,107.0,996.0,0.0,50.0,475.0,23.0,4592.0,1234.0,2980.0,4932.0,833.0,26968.0,72.0,19212.0,2726.0,8854.0,3757.0,175885.0,3099.0,598.0,0.0,882.0,580.0,379.0,32559.0,64.0,8666.0,43.0,572.0,125.0,13.0,14.0,11.0,2965.0,85013.0,320.0,6752.0,317.0,541.0,2154.0,9674.0,4200.0,6350.0,357.0,273.0,439.0,225.0,0.0,11400.0,28.0,272.0,102.0,894.0,2435.0,850.0,0.0,0.0,1678.0,319.0,477.0,0.0,20.0,3472.0,853.0,6692.0,865.0,112.0,2085.0,1258.0,1385.0,10.0,0.0,62.0,1.0,92.0,0.0,434.0,760.0,6.0,0.0,20.0,0.0,748.0,167149.0
144,691,Huntsville-Decatur (Flor),1975260.0,22.0,56.0,0.0,436076.0,6448.0,341.0,227.0,39.0,2026.0,742.0,1277.0,202.0,911.0,683.0,262.0,2.0,323.0,564.0,38.0,393.0,624.0,10615.0,206.0,326.0,1352.0,11.0,158.0,205.0,0.0,603.0,281.0,1010.0,4640.0,2295.0,127183.0,0.0,43324.0,485.0,10755.0,2440.0,63825.0,29.0,2559.0,110.0,1360.0,30.0,1333.0,102143.0,41.0,20591.0,120.0,579.0,7.0,25.0,0.0,32.0,2106.0,3874.0,153.0,6581.0,1455.0,548.0,2226.0,2204.0,23815.0,24554.0,65.0,151.0,339.0,35.0,0.0,25009.0,0.0,270.0,77.0,684.0,18.0,1597.0,0.0,15.0,0.0,172.0,39.0,91.0,125.0,21335.0,586.0,2811.0,625.0,408.0,745.0,4045.0,4313.0,144.0,118.0,30.0,133.0,84.0,83.0,1153.0,1612.0,256.0,240.0,447.0,13.0,189.0,1025528.0
145,692,Beaumont-Port Arthur,301381.0,0.0,19.0,0.0,37334.0,580.0,50.0,22.0,0.0,157.0,11.0,116.0,77.0,7.0,140.0,37.0,65.0,0.0,13.0,0.0,43.0,14.0,696.0,0.0,2067.0,115.0,0.0,13.0,48.0,0.0,354.0,41.0,78.0,1388.0,105.0,11643.0,0.0,2765.0,63.0,15062.0,4656.0,13722.0,0.0,179.0,24.0,91.0,36.0,72.0,13182.0,15.0,4370.0,0.0,59.0,0.0,0.0,0.0,0.0,236.0,473.0,52.0,790.0,153.0,0.0,455.0,198.0,1943.0,1300.0,0.0,2.0,63.0,25.0,0.0,2060.0,0.0,0.0,31.0,0.0,0.0,483.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,1458.0,33.0,221.0,17.0,0.0,145.0,337.0,217.0,0.0,42.0,22.0,0.0,11.0,0.0,0.0,52.0,34.0,0.0,2.0,54.0,48.0,183697.0
146,693,Little Rock-Pine Bluff,775107.0,0.0,4.0,5.0,122628.0,2424.0,70.0,96.0,108.0,261.0,162.0,284.0,126.0,746.0,571.0,117.0,106.0,87.0,190.0,12.0,191.0,106.0,3940.0,16.0,299.0,353.0,10.0,49.0,98.0,0.0,886.0,473.0,741.0,2898.0,854.0,56758.0,0.0,18624.0,184.0,5713.0,1260.0,41201.0,0.0,586.0,5.0,500.0,7.0,318.0,43471.0,102.0,7165.0,15.0,327.0,6.0,7.0,0.0,0.0,1131.0,2536.0,207.0,3242.0,739.0,564.0,372.0,793.0,7666.0,9830.0,120.0,23.0,186.0,26.0,0.0,14634.0,22.0,62.0,271.0,28.0,36.0,246.0,0.0,0.0,0.0,146.0,0.0,14.0,0.0,13555.0,254.0,1556.0,560.0,53.0,420.0,1531.0,913.0,9.0,1.0,12.0,0.0,0.0,36.0,46.0,325.0,192.0,32.0,260.0,0.0,137.0,415132.0
147,698,Montgomery-Selma,421035.0,111.0,0.0,0.0,107212.0,546.0,10.0,0.0,0.0,172.0,14.0,0.0,0.0,113.0,237.0,43.0,0.0,30.0,41.0,7.0,13.0,16.0,924.0,12.0,33.0,81.0,0.0,103.0,241.0,0.0,157.0,20.0,178.0,578.0,410.0,19628.0,2.0,4974.0,49.0,1312.0,360.0,8991.0,0.0,181.0,28.0,314.0,0.0,3.0,13115.0,23.0,1969.0,56.0,95.0,0.0,17.0,4.0,0.0,283.0,452.0,31.0,533.0,109.0,107.0,138.0,398.0,4026.0,3268.0,21.0,29.0,47.0,6.0,0.0,5785.0,0.0,89.0,99.0,19.0,143.0,131.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5289.0,5.0,538.0,100.0,308.0,212.0,657.0,556.0,48.0,0.0,3.0,2.0,6.0,2.0,193.0,175.0,42.0,0.0,85.0,0.0,30.0,241524.0
148,702,La Crosse-Eau Claire,231837.0,0.0,37.0,13.0,17102.0,342.0,23.0,25.0,0.0,44.0,18.0,0.0,77.0,86.0,69.0,6.0,0.0,57.0,587.0,0.0,254.0,34.0,565.0,17.0,6.0,167.0,0.0,9.0,110.0,0.0,2331.0,378.0,974.0,1396.0,550.0,6155.0,0.0,4978.0,594.0,1791.0,1091.0,80965.0,98.0,150.0,0.0,297.0,44.0,67.0,10515.0,0.0,2050.0,42.0,192.0,301.0,0.0,0.0,0.0,517.0,32917.0,4461.0,9393.0,68.0,179.0,321.0,1584.0,683.0,1378.0,27.0,76.0,90.0,181.0,0.0,916.0,0.0,90.0,90.0,29.0,0.0,317.0,0.0,0.0,33.0,18.0,0.0,26.0,0.0,282.0,31.0,2177.0,1545.0,0.0,98.0,251.0,128.0,0.0,0.0,19.0,0.0,0.0,0.0,35.0,26.0,1.0,0.0,37.0,10.0,126.0,40456.0
149,705,Wausau-Rhinelander,204624.0,0.0,114.0,0.0,14891.0,222.0,24.0,0.0,0.0,14.0,5.0,29.0,12.0,95.0,43.0,33.0,17.0,14.0,224.0,0.0,364.0,10.0,428.0,4.0,0.0,149.0,1.0,15.0,206.0,0.0,2097.0,334.0,865.0,1563.0,751.0,5255.0,38.0,4058.0,1182.0,1424.0,1420.0,84796.0,11.0,398.0,0.0,363.0,3.0,2.0,6576.0,0.0,2674.0,56.0,225.0,45.0,4.0,0.0,0.0,1467.0,6636.0,591.0,23979.0,184.0,58.0,472.0,824.0,687.0,843.0,45.0,151.0,275.0,133.0,12.0,453.0,0.0,65.0,6.0,0.0,0.0,75.0,0.0,0.0,0.0,5.0,29.0,5.0,0.0,216.0,52.0,2052.0,673.0,0.0,126.0,285.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,108.0,0.0,0.0,0.0,0.0,18.0,33693.0
150,709,Tyler-Longview(Lfkn&Ncgd),466038.0,0.0,140.0,0.0,97668.0,634.0,32.0,0.0,57.0,253.0,0.0,104.0,0.0,8.0,180.0,201.0,0.0,234.0,168.0,0.0,58.0,150.0,1540.0,9.0,451.0,157.0,0.0,53.0,8.0,21.0,633.0,109.0,162.0,1374.0,451.0,30064.0,0.0,6637.0,48.0,2946.0,891.0,18883.0,15.0,196.0,10.0,169.0,26.0,129.0,21242.0,108.0,3132.0,27.0,111.0,22.0,0.0,49.0,28.0,470.0,1397.0,177.0,2037.0,100.0,180.0,238.0,364.0,3946.0,4680.0,20.0,79.0,20.0,60.0,0.0,6222.0,0.0,58.0,45.0,86.0,0.0,948.0,0.0,0.0,0.0,5.0,38.0,40.0,0.0,4523.0,479.0,677.0,202.0,167.0,118.0,744.0,772.0,34.0,0.0,102.0,0.0,60.0,146.0,221.0,146.0,47.0,0.0,0.0,16.0,18.0,254396.0
151,710,Hattiesburg-Laurel,203110.0,0.0,0.0,0.0,44094.0,738.0,96.0,0.0,0.0,100.0,2.0,0.0,5.0,219.0,316.0,0.0,0.0,20.0,67.0,0.0,34.0,28.0,643.0,0.0,73.0,62.0,0.0,0.0,0.0,0.0,28.0,13.0,63.0,329.0,49.0,11740.0,0.0,2919.0,0.0,1908.0,183.0,4450.0,0.0,279.0,0.0,10.0,0.0,0.0,9443.0,0.0,1257.0,0.0,0.0,0.0,0.0,2.0,0.0,453.0,570.0,42.0,523.0,2.0,0.0,153.0,6.0,3797.0,3059.0,0.0,0.0,37.0,22.0,0.0,901.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,829.0,0.0,141.0,10.0,0.0,4.0,239.0,125.0,0.0,10.0,0.0,0.0,0.0,0.0,29.0,86.0,0.0,0.0,0.0,0.0,130.0,114464.0
152,711,Meridian,123920.0,0.0,0.0,0.0,25405.0,285.0,0.0,0.0,0.0,6.0,19.0,4.0,0.0,256.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,26.0,486.0,0.0,66.0,28.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,126.0,16.0,7796.0,0.0,1311.0,22.0,453.0,169.0,1617.0,0.0,142.0,0.0,30.0,0.0,0.0,4635.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,45.0,18.0,82.0,38.0,17.0,49.0,31.0,1801.0,1113.0,0.0,0.0,13.0,0.0,0.0,796.0,0.0,6.0,0.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,78.0,42.0,0.0,10.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,37.0,0.0,0.0,0.0,81.0,76175.0
